X,Y,osmid,amenity,building,id
103.852458491541,1.33851956583999,454179617,,yes,1
103.851755197124,1.33725366301145,454179618,,yes,1
103.86259958939,1.33561543022707,454192953,,yes,1
103.862639048278,1.33739772382945,454192960,,yes,1
103.860846102928,1.33828598181905,454192978,,yes,1
103.862634231076,1.33680244241389,454192983,,yes,1
103.854567174262,1.33661961381327,454193005,,yes,1
103.863127181083,1.32803271352174,454209275,,yes,1
103.83702760079,1.34336428725588,455121729,,yes,1
103.849999689104,1.34207268584979,455136078,,yes,1
103.849758636463,1.34199832424565,455136079,,yes,1
103.8497583,1.3421549,455136080,,yes,1
103.84617325,1.34324205,455137207,,yes,1
103.840512796039,1.3389418358971,455152594,,yes,1
103.841054321705,1.33856195720592,455152595,,yes,1
103.837509785847,1.34005630669537,455152596,place_of_worship,yes,1
103.8420669,1.33121845,455152597,,yes,1
103.8409339,1.3391886,455152598,,yes,1
103.839360695457,1.33816607948122,455152601,,yes,1
103.840437633261,1.33830306503192,455152602,,yes,1
103.840471345033,1.33841008397683,455152603,,yes,1
103.83992673134,1.33893312642758,455152604,,yes,1
103.84069415,1.3391837,455152605,,yes,1
103.84041940259,1.33854082943567,455152608,,yes,1
103.84043525,1.33870865,455152611,,yes,1
103.842190213423,1.33156599052423,455152613,,yes,1
103.8398634,1.33904755,455152614,,yes,1
103.837884106391,1.3401696652387,455152618,,yes,1
103.840963966715,1.3390555667859,455152620,,yes,1
103.840846962534,1.33846919547343,455152623,,yes,1
103.839965724029,1.33884160246969,455152624,,yes,1
103.840640674551,1.33842887121228,455152625,,yes,1
103.840965189182,1.33882699257503,455152627,,yes,1
103.83990483697,1.3383955189529,455152628,,yes,1
103.83996424532,1.3387563213228,455152630,,yes,1
103.839855257022,1.33825254499439,455152631,,yes,1
103.839952494973,1.33860173714629,455152633,,yes,1
103.840779540193,1.33991865333643,455152634,,yes,1
103.841178896943,1.33987326183799,455152635,,yes,1
103.840980012043,1.33989236363064,455152636,,yes,1
103.8525251,1.33564205,455153924,,yes,1
103.8524177,1.33067985,455153925,,yes,1
103.851191475295,1.33287043485768,455153926,,yes,1
103.852165226539,1.33523808577769,455153927,,yes,1
103.851159837825,1.33269518003118,455153928,,yes,1
103.845522552587,1.33963468711792,455153929,,yes,1
103.8453973,1.33976305,455153930,,yes,1
103.850922045786,1.33323182119072,455153931,,yes,1
103.845361225345,1.33961502742292,455153932,,yes,1
103.85513915,1.33935895,455256730,,yes,1
103.85622575,1.33838655,455256731,,yes,1
103.85702495,1.34005615,479387942,,yes,1
103.839272995496,1.32860793223633,481060176,,yes,1
103.846617199118,1.33631400327306,481622753,,yes,1
103.846636554305,1.33613483008466,481622754,car_wash,yes,1
103.848703576651,1.34114046810244,481663227,,yes,1
103.841510241325,1.3453744833581,504335074,,yes,1
103.842812191735,1.33837474712681,505216243,,residential,1
103.842596641145,1.33745867863381,505216245,,residential,1
103.862936193031,1.33308736988214,541984275,,school,1
103.86330253489,1.33274409526913,541984276,,school,1
103.86301745,1.3327392,541984277,,school,1
103.849216940388,1.330264932059,541986547,,yes,1
103.8399182,1.3397161,543420695,,yes,1
103.855660163513,1.33327168996429,543565756,,residential,1
103.8552634963,1.33254819003605,543565757,,residential,1
103.855267157908,1.33356278684036,543565758,,residential,1
103.8536647,1.33887395,546928227,,yes,1
103.8533812,1.33969495,546928229,,yes,1
103.849141974668,1.33722193856724,550568840,,yes,1
103.848444225102,1.33732841281206,550568841,,yes,1
103.84876315,1.33677445,550568842,,yes,1
103.849536474723,1.33676893446145,550568843,,yes,1
103.843985642079,1.33624667060868,552994343,,residential,1
103.844856049034,1.33622991826177,552994344,,residential,1
103.84556344438,1.33624466146516,552994345,,residential,1
103.844052417158,1.33668645912415,552994346,,residential,1
103.855445248171,1.33304484346088,552995076,,residential,1
103.843320835617,1.33713867750763,552997971,,yes,1
103.842649657128,1.33812275635605,552997975,,yes,1
103.842694879557,1.33796661284961,552997977,,yes,1
103.843291878839,1.33795647261696,552997980,,yes,1
103.843251302546,1.3383848951159,552997984,,residential,1
103.84314653733,1.33744898321272,552997989,,residential,1
103.839555665677,1.33527183218517,553690157,,dormitory,1
103.839623,1.3350113,553690159,,dormitory,1
103.859218926231,1.33126367004126,590283801,,apartments,1
103.845616840384,1.33790265181629,617290075,,yes,1
103.848602671757,1.34312461709668,626624077,,commercial,1
